Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-03-06 00:00:00-05:00,2.6546940712353644,2.6701148319016768,2.642600322677363,2.6664862632751465,723186800,0.0,0.0
2007-03-07 00:00:00-05:00,2.662253332373792,2.6900700032527025,2.64411149872653,2.652275323867798,626284400,0.0,0.0
2007-03-08 00:00:00-05:00,2.67858103908495,2.6825109627072288,2.6444139157548165,2.6607415676116943,511011200,0.0,0.0
2007-03-09 00:00:00-05:00,2.6849304616842886,2.6864416757553395,2.642600521934001,2.659834861755371,451836000,0.0,0.0
2007-03-12 00:00:00-04:00,2.6628570996356387,2.720910147787044,2.6604383908335087,2.7172815799713135,729408400,0.0,0.0
2007-03-13 00:00:00-04:00,2.7033728863681485,2.739353375431585,2.672835350036621,2.672835350036621,867890800,0.0,0.0
2007-03-14 00:00:00-04:00,2.678882025367348,2.721212148666382,2.6583216912989593,2.721212148666382,796586000,0.0,0.0
2007-03-15 00:00:00-04:00,2.7200035230203703,2.732098080126416,2.7003504732582817,2.70821213722229,559498800,0.0,0.0
2007-03-16 00:00:00-04:00,2.7073040302286224,2.720910606759024,2.70065242851699,2.7088160514831543,571704000,0.0,0.0
2007-03-19 00:00:00-04:00,2.7284687448316745,2.7680778026941364,2.708815700589341,2.7553787231445312,712961200,0.0,0.0
2007-03-20 00:00:00-04:00,2.762031868841261,2.7768473006487584,2.753263514983639,2.765962600708008,488916400,0.0,0.0
2007-03-21 00:00:00-04:00,2.7813816866664287,2.8421556184823342,2.7711015160829664,2.8382248878479004,686896000,0.0,0.0
2007-03-22 00:00:00-04:00,2.8339915175321413,2.8530398341688876,2.8119197643004465,2.8409454822540283,561492400,0.0,0.0
2007-03-23 00:00:00-04:00,2.8225023839874517,2.844271774046102,2.820990362875842,2.8276419639587402,450884000,0.0,0.0
2007-03-26 00:00:00-04:00,2.8418536823153047,2.8996035760817445,2.8209909755951648,2.8980915546417236,864987200,0.0,0.0
2007-03-27 00:00:00-04:00,2.893858579199343,2.927722529781394,2.8723913470977167,2.8863000869750977,932052800,0.0,0.0
2007-03-28 00:00:00-04:00,2.8687631877714224,2.884486315200216,2.8164560404161367,2.8191769123077393,942337200,0.0,0.0
2007-03-29 00:00:00-04:00,2.847900810918539,2.847900810918539,2.7886388988287756,2.8345963954925537,725723600,0.0,0.0
2007-03-30 00:00:00-04:00,2.850622111781707,2.862716669727174,2.804361436865758,2.8091988563537598,600558000,0.0,0.0
2007-04-02 00:00:00-04:00,2.846388435207752,2.8497138321925486,2.812524489657936,2.831573009490967,501992400,0.0,0.0
2007-04-03 00:00:00-04:00,2.846388406450623,2.879344856381067,2.8348983778347177,2.8572731018066406,583934400,0.0,0.0
2007-04-04 00:00:00-04:00,2.870576276626253,2.8766235533904143,2.8460858149564934,2.8503189086914062,476784000,0.0,0.0
2007-04-05 00:00:00-04:00,2.8457839863159395,2.86271595954895,2.827642153898337,2.86271595954895,355516000,0.0,0.0
2007-04-09 00:00:00-04:00,2.8787403595853007,2.8814612306842418,2.8131288136987544,2.831573009490967,413341600,0.0,0.0
2007-04-10 00:00:00-04:00,2.8321780147148177,2.8500176889118953,2.8243165523224145,2.849714517593384,352466800,0.0,0.0
2007-04-11 00:00:00-04:00,2.8391316484875313,2.8406436698460586,2.7916619286801585,2.7995235919952393,549018400,0.0,0.0
2007-04-12 00:00:00-04:00,2.782893361462853,2.791057185610125,2.742982139678539,2.787428617477417,656675600,0.0,0.0
2007-04-13 00:00:00-04:00,2.7484249096766513,2.7635426989548852,2.723026951025007,2.728468894958496,719941600,0.0,0.0
2007-04-16 00:00:00-04:00,2.738446401380516,2.7665654277776794,2.728770557805749,2.764448881149292,609033600,0.0,0.0
2007-04-17 00:00:00-04:00,2.7816834941030497,2.7907548134854308,2.7121414218888504,2.731795072555542,751920400,0.0,0.0
2007-04-18 00:00:00-04:00,2.7260500428011754,2.7469127443119965,2.7091180712557352,2.7333061695098877,464044000,0.0,0.0
2007-04-19 00:00:00-04:00,2.7269558468973565,2.7590064039205267,2.7160711557492125,2.7293753623962402,425913600,0.0,0.0
2007-04-20 00:00:00-04:00,2.7481216939813833,2.756890648807144,2.7378421310643786,2.7505412101745605,522779600,0.0,0.0
2007-04-23 00:00:00-04:00,2.7692868334034144,2.8361080359408057,2.764147253276396,2.8273398876190186,780290000,0.0,0.0
2007-04-24 00:00:00-04:00,2.8409465114268024,2.9144195392195646,2.7605195163929803,2.8191769123077393,1055252800,0.0,0.0
2007-04-25 00:00:00-04:00,2.8491094848687246,2.884485655652974,2.8361082415297902,2.8829734325408936,1187144000,0.0,0.0
2007-04-26 00:00:00-04:00,3.0713415020283885,3.0991581684646583,2.972168380891392,2.9884958267211914,1737778000,0.0,0.0
2007-04-27 00:00:00-04:00,2.9685408538617857,3.022057845869625,2.9537254279403804,3.0211503505706787,699403600,0.0,0.0
2007-04-30 00:00:00-04:00,3.026290243730236,3.0538047458351043,3.01359136697107,3.017522096633911,616509600,0.0,0.0
2007-05-01 00:00:00-04:00,3.0111726083073735,3.034151854572809,2.9797273770612525,3.0075440406799316,532523600,0.0,0.0
2007-05-02 00:00:00-04:00,3.012986899238564,3.039896068686539,3.0075441485247367,3.035360813140869,505145200,0.0,0.0
2007-05-03 00:00:00-04:00,3.0456420908063606,3.0674114853887113,3.0238724943789386,3.0356640815734863,576077600,0.0,0.0
2007-05-04 00:00:00-04:00,3.0477578149022215,3.071946115881488,3.0386875048025415,3.048060178756714,381987200,0.0,0.0
2007-05-07 00:00:00-04:00,3.0562242022495334,3.155095177199474,3.0541078568352518,3.142094135284424,861557200,0.0,0.0
2007-05-08 00:00:00-04:00,3.128487930431193,3.1792838596287147,3.1269759089352798,3.176562786102295,783997200,0.0,0.0
2007-05-09 00:00:00-04:00,3.1720264539105547,3.2340092180372517,3.171421120758663,3.231590509414673,717757600,0.0,0.0
2007-05-10 00:00:00-04:00,3.224031904589738,3.2908531095337556,3.2025646751157546,3.2454991340637207,1197257600,0.0,0.0
2007-05-11 00:00:00-04:00,3.257594254170257,3.2996220324797556,3.2285677209811197,3.287829637527466,653696400,0.0,0.0
2007-05-14 00:00:00-04:00,3.314436280743844,3.3259255002982004,3.2730130431934903,3.306574821472168,651946400,0.0,0.0
2007-05-15 00:00:00-04:00,3.312924973110461,3.3319734940646737,3.219496753483902,3.2509419918060303,954514400,0.0,0.0
2007-05-16 00:00:00-04:00,3.281479627614313,3.29055094750543,3.126975321534157,3.2454991340637207,1126767600,0.0,0.0
2007-05-17 00:00:00-04:00,3.2397547163277456,3.3219958653704036,3.2397547163277456,3.3089938163757324,735291200,0.0,0.0
2007-05-18 00:00:00-04:00,3.3328810885277576,3.345277806264364,3.3189723494849184,3.3265316486358643,621345200,0.0,0.0
2007-05-21 00:00:00-04:00,3.3352992186474872,3.400003061899574,3.3274377588144994,3.3857929706573486,639892400,0.0,0.0
2007-05-22 00:00:00-04:00,3.4012133488864507,3.4393103901057285,3.3867002864434137,3.4329607486724854,572409600,0.0,0.0
2007-05-23 00:00:00-04:00,3.4474742160173752,3.477105068669411,3.40423658517066,3.4133079051971436,911374800,0.0,0.0
2007-05-24 00:00:00-04:00,3.4108882052795715,3.460776209236413,3.3371128577870754,3.346787691116333,887362000,0.0,0.0
2007-05-25 00:00:00-04:00,3.3863973001934324,3.4402164457855484,3.3712795127732855,3.4353790283203125,632959600,0.0,0.0
2007-05-29 00:00:00-04:00,3.4604745778552077,3.4728710900013757,3.4072597599699646,3.457451343536377,645694000,0.0,0.0
2007-05-30 00:00:00-04:00,3.45593995290586,3.5944193775306243,3.432658742012669,3.5910937786102295,1478444800,0.0,0.0
2007-05-31 00:00:00-04:00,3.630399071016292,3.693893855735166,3.6143745966230485,3.6642630100250244,1297066400,0.0,0.0
2007-06-01 00:00:00-04:00,3.6615433512003577,3.664264626664339,3.5765815060771087,3.579906702041626,885262000,0.0,0.0
2007-06-04 00:00:00-04:00,3.5868607827423133,3.6805911640130042,3.5647882193583698,3.668496608734131,886673200,0.0,0.0
2007-06-05 00:00:00-04:00,3.6709154671899618,3.709617639837703,3.6434011617049653,3.709012508392334,920785600,0.0,0.0
2007-06-06 00:00:00-04:00,3.6978257793250267,3.7507382515738645,3.6872434463513093,3.7383413314819336,1112241200,0.0,0.0
2007-06-07 00:00:00-04:00,3.7791601774515446,3.858377092443683,3.724735486038268,3.751342296600342,1915079600,0.0,0.0
2007-06-08 00:00:00-04:00,3.8042550893244282,3.80455826061266,3.697523455641814,3.7640419006347656,1241682400,0.0,0.0
2007-06-11 00:00:00-04:00,3.809697068159664,3.8142321219282147,3.614374877890564,3.6340277194976807,1874258400,0.0,0.0
2007-06-12 00:00:00-04:00,3.608629346159984,3.6799859948483418,3.5771843170363034,3.639772415161133,1426566400,0.0,0.0
2007-06-13 00:00:00-04:00,3.663055202423573,3.664264254372328,3.489199991234797,3.552694797515869,1721353200,0.0,0.0
2007-06-14 00:00:00-04:00,3.543621902355971,3.6116521370618977,3.5200383352544216,3.590487480163574,973266000,0.0,0.0
2007-06-15 00:00:00-04:00,3.6470295124510255,3.6485413318326785,3.6240502615399905,3.6434011459350586,811218800,0.0,0.0
2007-06-18 00:00:00-04:00,3.72745564859117,3.7849035642137063,3.7050819366335865,3.7821826934814453,910604800,0.0,0.0
2007-06-19 00:00:00-04:00,3.770088945780046,3.7797645902370838,3.7162697882481956,3.7389466762542725,943026000,0.0,0.0
2007-06-20 00:00:00-04:00,3.7452956119648437,3.769181547335598,3.6736365947824923,3.6751480102539062,897512000,0.0,0.0
2007-06-21 00:00:00-04:00,3.6796845058964007,3.757995137201755,3.6500536526030714,3.7462029457092285,867045200,0.0,0.0
2007-06-22 00:00:00-04:00,3.7446902067647763,3.7628320373311586,3.7002439329472705,3.7189900875091553,631876000,0.0,0.0
2007-06-25 00:00:00-04:00,3.754971352225952,3.782183700000522,3.6603334683604745,3.69903564453125,965403600,0.0,0.0
2007-06-26 00:00:00-04:00,3.7486208137403922,3.749225541406099,3.58958107086976,3.6177000999450684,1345005200,0.0,0.0
2007-06-27 00:00:00-04:00,3.6467267813448343,3.68996360023584,3.605908873220886,3.6854281425476074,974696800,0.0,0.0
2007-06-28 00:00:00-04:00,3.6996393167540087,3.7035700468285144,3.628283062469355,3.6452150344848633,838143600,0.0,0.0
2007-06-29 00:00:00-04:00,3.6878463174232907,3.749224954819424,3.6612395153650588,3.689962863922119,1137841600,0.0,0.0
2007-07-02 00:00:00-04:00,3.6600300499912066,3.691475079688541,3.6071175929022257,3.666379690170288,994862400,0.0,0.0
2007-07-03 00:00:00-04:00,3.6887538951644503,3.8520267098103624,3.673636109238158,3.8450727462768555,1162481600,0.0,0.0
2007-07-05 00:00:00-04:00,3.894355473114496,4.020438721405106,3.891029068525989,4.013786315917969,1453051600,0.0,0.0
2007-07-06 00:00:00-04:00,4.02527794799276,4.031627588928376,3.942734634280052,4.000182151794434,874694800,0.0,0.0
2007-07-09 00:00:00-04:00,4.002601981405242,4.018324905426364,3.9058475443413982,3.9406189918518066,995820000,0.0,0.0
2007-07-10 00:00:00-04:00,3.896776432362193,4.066700894383089,3.8946598852225978,4.001694679260254,1255007600,0.0,0.0
2007-07-11 00:00:00-04:00,3.993227673076392,4.042511763879918,3.970248426813089,4.002902507781982,821772000,0.0,0.0
2007-07-12 00:00:00-04:00,4.047047012316842,4.058839201676565,4.002902700555367,4.053699016571045,704608800,0.0,0.0
2007-07-13 00:00:00-04:00,4.082725805995726,4.16798998938516,4.067305653366569,4.16436243057251,907606000,0.0,0.0
2007-07-16 00:00:00-04:00,4.184318132959454,4.232393183328701,4.1574081508652725,4.1755499839782715,936112800,0.0,0.0
2007-07-17 00:00:00-04:00,4.181596879344816,4.220902566068726,4.157407770739177,4.200039863586426,709959600,0.0,0.0
2007-07-18 00:00:00-04:00,4.178270206688535,4.1858293026456,4.113263192527885,4.176153659820557,756856800,0.0,0.0
2007-07-19 00:00:00-04:00,4.2420669744057244,4.25748793243988,4.222414134092196,4.232996463775635,732891600,0.0,0.0
2007-07-20 00:00:00-04:00,4.282886391486813,4.359382429751918,4.232997161878616,4.346381187438965,1167773600,0.0,0.0
2007-07-23 00:00:00-04:00,4.333077897963252,4.390828597546602,4.261116901952367,4.344870090484619,1036490000,0.0,0.0
2007-07-24 00:00:00-04:00,4.199132989437764,4.263232509639113,4.05611771698127,4.078492641448975,1795292800,0.0,0.0
2007-07-25 00:00:00-04:00,4.152872123650677,4.183410871873803,4.08181863880947,4.150151252746582,1496182800,0.0,0.0
2007-07-26 00:00:00-04:00,4.411688913214772,4.489999523251274,4.141080172883466,4.414410591125488,2186629200,0.0,0.0
2007-07-27 00:00:00-04:00,4.420154973922486,4.502698682381464,4.347287715125623,4.3494038581848145,1161098400,0.0,0.0
2007-07-30 00:00:00-04:00,4.363917571538884,4.3977815140856125,4.21999561387027,4.276233673095703,1106988400,0.0,0.0
2007-07-31 00:00:00-04:00,4.322796048242932,4.33821700611598,3.9765979661329793,3.983854293823242,1762392800,0.0,0.0
2007-08-01 00:00:00-04:00,4.040697905837772,4.093308002837773,3.8632139652713424,4.081818580627441,1750156800,0.0,0.0
2007-08-02 00:00:00-04:00,4.131706141560353,4.141079822328223,4.056116812143448,4.126868724822998,852644800,0.0,0.0
2007-08-03 00:00:00-04:00,4.089680783168865,4.110543490251344,3.975994773485304,3.9865775108337402,679187600,0.0,0.0
2007-08-06 00:00:00-04:00,4.018324854270376,4.089982681082716,3.8792402770698384,4.089378356933594,925170400,0.0,0.0
2007-08-07 00:00:00-04:00,4.080003773925806,4.1495462353066985,4.010159352441626,4.0827250480651855,949936400,0.0,0.0
2007-08-08 00:00:00-04:00,4.135034471077157,4.138057706561166,3.991112475908654,4.051885604858398,808096800,0.0,0.0
2007-08-09 00:00:00-04:00,3.9642029157184138,4.021348491162686,3.7821842585224825,3.82149076461792,1125395600,0.0,0.0
2007-08-10 00:00:00-04:00,3.722618431209202,3.8626096600499067,3.637354250200828,3.779461622238159,1410749200,0.0,0.0
2007-08-13 00:00:00-04:00,3.879843118044494,3.9109861829309818,3.824814122503551,3.863818645477295,752911600,0.0,0.0
2007-08-14 00:00:00-04:00,3.878938437603074,3.8792403978419623,3.7404581802403616,3.750134229660034,739006800,0.0,0.0
2007-08-15 00:00:00-04:00,3.7111297654609627,3.7752301124024705,3.61770132784836,3.625260829925537,992852000,0.0,0.0
2007-08-16 00:00:00-04:00,3.5378775289567748,3.5829285169959935,3.374907301462424,3.5390865802764893,1866690000,0.0,0.0
2007-08-17 00:00:00-04:00,3.6890571046419964,3.7341081089561103,3.6228410337031702,3.6905689239501953,1195062400,0.0,0.0
2007-08-20 00:00:00-04:00,3.748015491938754,3.7643427308760438,3.643399652073264,3.6954050064086914,803317200,0.0,0.0
2007-08-21 00:00:00-04:00,3.6951041864435865,3.8991945342853307,3.6585189685002804,3.8571667671203613,1303047200,0.0,0.0
2007-08-22 00:00:00-04:00,3.9675279900401974,4.013788044060787,3.9406180112368454,4.006531715393066,1061765600,0.0,0.0
2007-08-23 00:00:00-04:00,4.0240682426837795,4.031627743014681,3.9233839012584806,3.962991952896118,866838000,0.0,0.0
2007-08-24 00:00:00-04:00,3.946664602858045,4.093005046783765,3.9248944095651535,4.090888500213623,911834000,0.0,0.0
2007-08-27 00:00:00-04:00,4.033140617688819,4.071540031291991,3.9941360725059627,3.998671531677246,707439600,0.0,0.0
2007-08-28 00:00:00-04:00,3.960574258046539,4.003509532083165,3.8287468151109136,3.834491729736328,1179365600,0.0,0.0
2007-08-29 00:00:00-04:00,3.9270117994623397,4.057025850774111,3.9167326382131726,4.054001808166504,1166860800,0.0,0.0
2007-08-30 00:00:00-04:00,4.011369329791146,4.1800847321642145,4.000182270548247,4.119613170623779,1435582400,0.0,0.0
2007-08-31 00:00:00-04:00,4.217577726728364,4.222415549320574,4.154687244100045,4.187039375305176,876887200,0.0,0.0
2007-09-04 00:00:00-04:00,4.231183659716485,4.406248326242103,4.2281604243146145,4.35877799987793,1316842800,0.0,0.0
2007-09-05 00:00:00-04:00,4.383269287410675,4.409574141418554,4.115078542173087,4.135034561157227,2328222400,0.0,0.0
2007-09-06 00:00:00-04:00,4.098753300256025,4.1595264483061785,4.012581171470196,4.082123279571533,1901261600,0.0,0.0
2007-09-07 00:00:00-04:00,3.9914132665920605,4.000181413050953,3.9306393542163476,3.9841561317443848,1430576000,0.0,0.0
2007-09-10 00:00:00-04:00,4.141989251864865,4.1737366620551954,4.050073025039384,4.133523464202881,1487838800,0.0,0.0
2007-09-11 00:00:00-04:00,4.169501569146693,4.181596121256872,4.044023416833512,4.0966339111328125,971885600,0.0,0.0
2007-09-12 00:00:00-04:00,4.111751482620039,4.214854718261829,4.104494751020847,4.137753963470459,1022770000,0.0,0.0
2007-09-13 00:00:00-04:00,4.197621541975975,4.202762131966359,4.131707826533085,4.1483378410339355,656163200,0.0,0.0
2007-09-14 00:00:00-04:00,4.129288825259068,4.202156497998966,4.11810176598632,4.197016716003418,607320000,0.0,0.0
2007-09-17 00:00:00-04:00,4.202458289848808,4.250834473737287,4.1604305339473955,4.184920787811279,793371600,0.0,0.0
2007-09-18 00:00:00-04:00,4.2045746433729665,4.319167679076536,4.167384305721038,4.260812282562256,1064089600,0.0,0.0
2007-09-19 00:00:00-04:00,4.324309249015825,4.328541939588304,4.2148555443913365,4.256278991699219,1026880400,0.0,0.0
2007-09-20 00:00:00-04:00,4.237532783052913,4.287120059125121,4.212437386651001,4.24237060546875,691840800,0.0,0.0
2007-09-21 00:00:00-04:00,4.267466632754995,4.373593955551107,4.242371232643086,4.358476161956787,1138880400,0.0,0.0
2007-09-24 00:00:00-04:00,4.436484126131633,4.530820055641971,4.434065618430223,4.483349323272705,1052161600,0.0,0.0
2007-09-25 00:00:00-04:00,4.439811104343635,4.632714872053837,4.439205569037513,4.631505012512207,1192550800,0.0,0.0
2007-09-26 00:00:00-04:00,4.67050726057612,4.686531735337696,4.573148130920658,4.619105815887451,975268000,0.0,0.0
2007-09-27 00:00:00-04:00,4.649342147662179,4.672018222399546,4.605500202481266,4.671413898468018,658198800,0.0,0.0
2007-09-28 00:00:00-04:00,4.639364975760515,4.674438780423216,4.618502272757989,4.6402716636657715,615101200,0.0,0.0
2007-10-01 00:00:00-04:00,4.675346258984311,4.759401812939412,4.623945604293357,4.727048873901367,837068400,0.0,0.0
2007-10-02 00:00:00-04:00,4.733396603801114,4.795078010414557,4.713441400771441,4.790844917297363,792069600,0.0,0.0
2007-10-03 00:00:00-04:00,4.770587161304083,4.812916883309542,4.747305551802582,4.774819850921631,692518400,0.0,0.0
2007-10-04 00:00:00-04:00,4.77723960107963,4.779658108276189,4.6411790932274135,4.724024772644043,656958400,0.0,0.0
2007-10-05 00:00:00-04:00,4.78842610633144,4.885482472289786,4.768168537379402,4.881551742553711,943471200,0.0,0.0
2007-10-08 00:00:00-04:00,4.943235483626937,5.076877117156982,4.92751215487188,5.076877117156982,835928800,0.0,0.0
2007-10-09 00:00:00-04:00,5.146113795856344,5.173628499041163,5.039684559928809,5.075362682342529,1104286400,0.0,0.0
2007-10-10 00:00:00-04:00,5.065992351570431,5.075969554194841,5.007032594431032,5.043013095855713,667590000,0.0,0.0
2007-10-11 00:00:00-04:00,5.124648568383132,5.196911526278473,4.632411817274346,4.90513801574707,1643992000,0.0,0.0
2007-10-12 00:00:00-04:00,4.928720995528474,5.057827546907965,4.892135369611007,5.056920051574707,988176000,0.0,0.0
2007-10-15 00:00:00-04:00,5.078990591298997,5.127064410782373,4.94353445238637,5.0487542152404785,1077930000,0.0,0.0
2007-10-16 00:00:00-04:00,5.005216761510504,5.145509950016189,4.993424168064159,5.127368927001953,1067830400,0.0,0.0
2007-10-17 00:00:00-04:00,5.2214037803958755,5.231986115401853,5.11527645161253,5.223217964172363,1127613200,0.0,0.0
2007-10-18 00:00:00-04:00,5.185420027452407,5.266753460333585,5.171814465033276,5.245891571044922,823676000,0.0,0.0
2007-10-19 00:00:00-04:00,5.2682664533358405,5.280058642219524,5.1400674242230515,5.152766704559326,1291780000,0.0,0.0
2007-10-22 00:00:00-04:00,5.1506521313757725,5.288224491544637,5.138859937973757,5.271896839141846,1649499600,0.0,0.0
2007-10-23 00:00:00-04:00,5.70124252953013,5.702451581275241,5.525875528330215,5.628676414489746,1795164000,0.0,0.0
2007-10-24 00:00:00-04:00,5.618094331745572,5.66042406277981,5.419446515697733,5.62172269821167,1288481600,0.0,0.0
2007-10-25 00:00:00-04:00,5.589672554985879,5.620815628011762,5.49261577706901,5.526479721069336,973602000,0.0,0.0
2007-10-26 00:00:00-04:00,5.602372832564538,5.604791743981682,5.529505144573836,5.584534168243408,706876800,0.0,0.0
2007-10-29 00:00:00-04:00,5.607209139344817,5.641678620201038,5.584533060378058,5.596324443817139,540554000,0.0,0.0
2007-10-30 00:00:00-04:00,5.629282114177577,5.725733772729363,5.585440157606688,5.6540751457214355,939414000,0.0,0.0
2007-10-31 00:00:00-04:00,5.673123730147368,5.748411133711791,5.592092623283635,5.743271350860596,833310800,0.0,0.0
2007-11-01 00:00:00-04:00,5.702452380739493,5.747806562227041,5.442425481072683,5.667379379272461,805036400,0.0,0.0
2007-11-02 00:00:00-04:00,5.720896297779755,5.727850263475393,5.547947788006199,5.680380344390869,1002114400,0.0,0.0
2007-11-05 00:00:00-05:00,5.6023715412206645,5.713336251073772,5.570624143568713,5.629281520843506,804176800,0.0,0.0
2007-11-06 00:00:00-05:00,5.6555858361747395,5.805252701989104,5.601766689380189,5.798903465270996,954727200,0.0,0.0
2007-11-07 00:00:00-05:00,5.763225778250098,5.825814292598899,5.627769992627882,5.632909774780273,994327600,0.0,0.0
2007-11-08 00:00:00-05:00,5.644098969957142,5.6510529369844775,5.0726440334296585,5.305459022521973,1890378000,0.0,0.0
2007-11-09 00:00:00-05:00,5.174839457947055,5.294875090920979,4.995238948765159,5.000076770782471,1526380800,0.0,0.0
2007-11-12 00:00:00-05:00,4.99735488751864,5.070525725552378,4.554402358925988,4.649040222167969,1769065200,0.0,0.0
2007-11-13 00:00:00-05:00,4.8634117721503305,5.169699505822595,4.649040635335368,5.138858795166016,1739446800,0.0,0.0
2007-11-14 00:00:00-05:00,5.356556733070133,5.368953249740035,4.950793245395293,5.022451877593994,1449168000,0.0,0.0
2007-11-15 00:00:00-05:00,5.030917158231057,5.127671573891426,4.84678160646479,4.967724323272705,1487410400,0.0,0.0
